 #EXTRAS(raw)# Step:           1  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101951434392178E+04         0.878547866722460E+01        -0.447213056414041E+03         0.872969790542080E+01         0.132691164802584E+04         0.223627746315493E+00        -0.447079221505618E+03         0.213807448051653E+00         0.169152094323773E+04
 #EXTRAS(raw)# Step:          18  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102377871628255E+04         0.138294645825560E+02        -0.451336259707598E+03         0.137855073184928E+02         0.133611644638209E+04         0.150771461615742E+01        -0.451178095206574E+03         0.150177706884342E+01         0.169961051500940E+04
 #EXTRAS(raw)# Step:          19  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101873985393341E+04         0.102636226533015E+02        -0.451957044543975E+03         0.102410303504508E+02         0.133937537655998E+04         0.497730449190952E+01        -0.451805891625621E+03         0.495941903258517E+01         0.170532765331164E+04
 #EXTRAS(raw)# Step:          20  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101608080608252E+04         0.362532985258508E+01        -0.453495978414048E+03         0.359725161784568E+01         0.134197911978203E+04        -0.167972636204970E+01        -0.453314529935069E+03        -0.167765630629127E+01         0.169819382851728E+04
 #EXTRAS(raw)# Step:          21  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100569313680845E+04         0.157067845593785E+01        -0.446967792504764E+03         0.154728794793795E+01         0.134200625286712E+04         0.828060587854986E+00        -0.446843713873428E+03         0.787793516329050E+00         0.169072297027676E+04
 #EXTRAS(raw)# Step:          22  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100051391483455E+04         0.335749144527961E+01        -0.449913660043254E+03         0.335380674341260E+01         0.134742089852640E+04        -0.342317739367560E+01        -0.449745380603130E+03        -0.342296020520163E+01         0.170505639753090E+04
 #EXTRAS(raw)# Step:          23  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100525200045484E+04         0.690019395722813E+01        -0.455274007634108E+03         0.692429655040412E+01         0.136830522534145E+04        -0.898110411152360E+01        -0.455063370260806E+03        -0.899044983032191E+01         0.171599034224600E+04
 #EXTRAS(raw)# Step:          24  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.990379577101224E+03         0.119712511256278E+01        -0.452622811066215E+03         0.119384730770133E+01         0.135317926400264E+04        -0.694606286072097E+01        -0.452457452350023E+03        -0.698361751763153E+01         0.171297030527889E+04
 #EXTRAS(raw)# Step:          25  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.987126705109591E+03         0.998211845402711E+00        -0.451963088325440E+03         0.106965424030918E+01         0.136521375076979E+04        -0.106335910821815E+02        -0.451773360994304E+03        -0.106460475853046E+02         0.171087058040921E+04
 #EXTRAS(raw)# Step:          26  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.983898348216430E+03        -0.416797015774207E+01        -0.457195727778674E+03        -0.409953407561446E+01         0.136607948124583E+04        -0.803341227252101E+01        -0.456958576543944E+03        -0.804746383807166E+01         0.170341149998642E+04
 #EXTRAS(raw)# Step:          27  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.981022212787698E+03        -0.302552241593362E+01        -0.453514728759478E+03        -0.300368274345725E+01         0.138662524685441E+04        -0.184950831477661E+01        -0.453259572617585E+03        -0.183455444381446E+01         0.170060124512990E+04
 #EXTRAS(raw)# Step:          28  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.977756438297030E+03        -0.196399242834213E+01        -0.458614686702971E+03        -0.198379580935802E+01         0.137972185921782E+04        -0.522147188952749E+01        -0.458426436912861E+03        -0.518243345357331E+01         0.170305170297256E+04
 #EXTRAS(raw)# Step:          29  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.980512888828118E+03        -0.415866687170455E+01        -0.454018513268787E+03        -0.414339341290559E+01         0.139119983171294E+04        -0.104404139950286E+02        -0.453839203823688E+03        -0.103863790170622E+02         0.168846862597092E+04
 #EXTRAS(raw)# Step:          30  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.975793030432179E+03         0.121496002833570E+00        -0.459464043360744E+03         0.170546376538314E+00         0.137905818967061E+04        -0.136691022566516E+02        -0.459249675393539E+03        -0.136888820643834E+02         0.170137553364794E+04
 #EXTRAS(raw)# Step:          31  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.973757643906268E+03         0.456569127424834E+01        -0.451706456723109E+03         0.463662566389276E+01         0.139011717827305E+04        -0.138205973511646E+02        -0.451497467755381E+03        -0.138123936560646E+02         0.169241100219363E+04
 #EXTRAS(raw)# Step:          32  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.982795313922261E+03         0.515373218972503E+01        -0.458496916030755E+03         0.511934636158184E+01         0.138667272630036E+04        -0.105455884886890E+02        -0.458320610607684E+03        -0.105198743756528E+02         0.169330703962791E+04
 #EXTRAS(raw)# Step:          33  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.982025873505600E+03         0.129271216357080E+00        -0.452205615020089E+03         0.994353956950623E-01         0.138681741275249E+04        -0.253214429539625E+01        -0.452014103809636E+03        -0.253858457986673E+01         0.168431063047873E+04
 #EXTRAS(raw)# Step:          34  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.980436213753076E+03         0.117903026872218E+00        -0.451934267066157E+03         0.158005398241625E+00         0.136891453196973E+04        -0.396664592150795E+01        -0.451729510022144E+03        -0.394983684600128E+01         0.166960169559678E+04
 #EXTRAS(raw)# Step:          35  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.990498846987541E+03         0.568219130430025E+01        -0.452502170429864E+03         0.573009119805219E+01         0.138309746306056E+04        -0.509029148826125E+01        -0.452299648322828E+03        -0.508125875624521E+01         0.166778112352551E+04
 #EXTRAS(raw)# Step:          36  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.999550771747723E+03         0.750061825255976E+01        -0.459203217162490E+03         0.754058017943414E+01         0.138065266259656E+04         0.357025547265293E+00        -0.459041580536283E+03         0.367094734180734E+00         0.168384840475981E+04
 #EXTRAS(raw)# Step:          37  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100198369137858E+04         0.105922085208441E+02        -0.458111844830138E+03         0.105452039999531E+02         0.137055722023782E+04        -0.651550014212674E+01        -0.457936248680127E+03        -0.649802001619034E+01         0.167627181430902E+04
 #EXTRAS(raw)# Step:          38  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100585025737638E+04         0.925430403775881E+01        -0.456035776662486E+03         0.924665990705338E+01         0.136327416436410E+04        -0.355829927677841E+01        -0.455881712547215E+03        -0.354607391708855E+01         0.166813740090478E+04
 #EXTRAS(raw)# Step:          39  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100969920580438E+04         0.453839753907518E+01        -0.456787321999428E+03         0.455794207048382E+01         0.135433632626438E+04         0.387849196987297E+00        -0.456582800659728E+03         0.395453154441993E+00         0.167285733933817E+04
 #EXTRAS(raw)# Step:          40  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101536312458157E+04         0.757428197428082E+01        -0.454236374944834E+03         0.756581365003982E+01         0.136281184640149E+04         0.282421209526267E+01        -0.454067891307526E+03         0.283854509637565E+01         0.167145221461666E+04
 #EXTRAS(raw)# Step:          41  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101742704173552E+04         0.255034427537244E+01        -0.456294906668360E+03         0.247266580619783E+01         0.134910971057193E+04         0.438915775405647E+01        -0.456122975890800E+03         0.441876422211604E+01         0.166918676967219E+04
 #EXTRAS(raw)# Step:          42  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102049480986925E+04        -0.129775747384788E+01        -0.453088938194641E+03        -0.138652156366002E+01         0.135688101890426E+04         0.952924347836840E+01        -0.452928180274665E+03         0.955575683369709E+01         0.167402093718193E+04
 #EXTRAS(raw)# Step:          43  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102364147127272E+04        -0.193014807515709E+01        -0.462242128168843E+03        -0.199405962953177E+01         0.134156015528794E+04         0.229301865053069E+01        -0.462077473386520E+03         0.229921654849395E+01         0.167994247093842E+04
 #EXTRAS(raw)# Step:          44  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102381485906186E+04         0.112960386122647E+01        -0.456665624751308E+03         0.108384228898541E+01         0.135534728902431E+04         0.516212426923726E+01        -0.456503260529312E+03         0.513529048350144E+01         0.167430813847432E+04
 #EXTRAS(raw)# Step:          45  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102735852831473E+04        -0.319030484461921E+00        -0.465604953264499E+03        -0.346474408051008E+00         0.134953654466832E+04         0.853794082105472E+01        -0.465438900978365E+03         0.853224443888872E+01         0.169230419614367E+04
 #EXTRAS(raw)# Step:          46  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102648876935959E+04        -0.977600110571011E+01        -0.456019191354502E+03        -0.980880958753386E+01         0.135828376063517E+04         0.906382562864480E+01        -0.455827257970038E+03         0.908147413570040E+01         0.167788359268134E+04
 #EXTRAS(raw)# Step:          47  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101829661345161E+04        -0.153417030099934E+02        -0.458674281138330E+03        -0.153589105801458E+02         0.134042466735251E+04         0.133754641908114E+02        -0.458516002002053E+03         0.133568104159691E+02         0.167679081391286E+04
 #EXTRAS(raw)# Step:          48  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101402559874471E+04        -0.161622457901847E+02        -0.452504558744273E+03        -0.161648541042059E+02         0.135303689722292E+04         0.111128874269310E+02        -0.452350986848802E+03         0.111015799745428E+02         0.168254180401068E+04
 #EXTRAS(raw)# Step:          49  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101566043140850E+04        -0.122086114054573E+02        -0.459738761839408E+03        -0.122185533127868E+02         0.135747090778842E+04         0.750638509467441E+01        -0.459556725461292E+03         0.748705734164231E+01         0.169806831098434E+04
 #EXTRAS(raw)# Step:          50  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101103041104845E+04        -0.135975383392511E+02        -0.457199720972124E+03        -0.135859229802539E+02         0.136482829199664E+04         0.848136707544029E+01        -0.457005973522541E+03         0.845542183970634E+01         0.169956992294774E+04
 #EXTRAS(raw)# Step:          51  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.998337582086649E+03        -0.151856318941742E+02        -0.454387557834094E+03        -0.151974770187405E+02         0.135397858025217E+04         0.675977273164946E+01        -0.454231865498052E+03         0.673275615766625E+01         0.169451916211051E+04
 #EXTRAS(raw)# Step:          52  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100036101783521E+04        -0.168028782369972E+02        -0.457780661260982E+03        -0.168059878076747E+02         0.136717597395496E+04         0.343424850380599E+01        -0.457620591220814E+03         0.343246185627942E+01         0.169941342842811E+04
 #EXTRAS(raw)# Step:          53  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.993358058261318E+03        -0.175151202949795E+02        -0.456927886999578E+03        -0.174980978332074E+02         0.136958248314413E+04         0.123225738048307E+02        -0.456741862304714E+03         0.123096373656581E+02         0.169412085551581E+04
 #EXTRAS(raw)# Step:          54  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.989242744070892E+03        -0.135752792008550E+02        -0.459532490626610E+03        -0.135503371491828E+02         0.137182375167207E+04         0.949516257936407E+01        -0.459324724282256E+03         0.947123798926675E+01         0.170589782996161E+04
 #EXTRAS(raw)# Step:          55  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.988246889483350E+03        -0.131723937785515E+02        -0.458115761814653E+03        -0.131680179428460E+02         0.137812095841598E+04         0.502717161142905E+01        -0.457918953832132E+03         0.503265750168283E+01         0.170719259454712E+04
 #EXTRAS(raw)# Step:          56  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.979659019108034E+03        -0.133173173932918E+02        -0.457493533827842E+03        -0.133688816097423E+02         0.136921560074085E+04         0.488516247959639E+01        -0.457296810417767E+03         0.488639369154904E+01         0.171179665079593E+04
 #EXTRAS(raw)# Step:          57  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.976833456388750E+03        -0.339359324733194E+00        -0.458212845882659E+03        -0.392813210761983E+00         0.137798101942336E+04        -0.659514144368741E+00        -0.458038447755142E+03        -0.656135017182277E+00         0.172551018578928E+04
 #EXTRAS(raw)# Step:          58  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.976930633729257E+03         0.536415541481389E+00        -0.458388544954160E+03         0.508136905053900E+00         0.137613236457643E+04        -0.223394189888877E+01        -0.458203956526911E+03        -0.225515762021194E+01         0.171873862009923E+04
 #EXTRAS(raw)# Step:          59  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.980350817127470E+03         0.870672235219835E+00        -0.457959894263331E+03         0.846703247863123E+00         0.139062351961144E+04         0.412892872048467E+01        -0.457744105731376E+03         0.411187719254163E+01         0.172770641882583E+04
 #EXTRAS(raw)# Step:          60  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.972520398118535E+03        -0.337301707168437E+01        -0.458036053572649E+03        -0.340630985252439E+01         0.136350101318082E+04         0.603076298684296E+01        -0.457832392795518E+03         0.606239860305233E+01         0.171505181359210E+04
 #EXTRAS(raw)# Step:          61  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.981528511126663E+03         0.156063428591267E+01        -0.458606349298027E+03         0.154344925424628E+01         0.138027925816764E+04         0.727296973390472E+01        -0.458412558809574E+03         0.730007768423478E+01         0.171024879551465E+04
 #EXTRAS(raw)# Step:          62  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.990501604375359E+03         0.823297360019647E+01        -0.468660280555024E+03         0.820921474070327E+01         0.137400740518658E+04         0.572077681687042E+01        -0.468474729491743E+03         0.571916596654229E+01         0.172806750258742E+04
 #EXTRAS(raw)# Step:          63  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.989817694863630E+03         0.126138886522348E+02        -0.459904184399763E+03         0.125942957307655E+02         0.138085472691068E+04        -0.922816902819090E+00        -0.459705055839762E+03        -0.905839207191190E+00         0.172196685626912E+04
 #EXTRAS(raw)# Step:          64  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.998595277971162E+03         0.129248799270766E+02        -0.467956708177646E+03         0.128742297234732E+02         0.136280406491721E+04        -0.605169470964840E+01        -0.467764328796555E+03        -0.599969682331178E+01         0.172041468287560E+04
 #EXTRAS(raw)# Step:          65  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.997821383900271E+03         0.726103973235612E+01        -0.455687998310641E+03         0.720766758204606E+01         0.136738399963507E+04        -0.865748246402174E+00        -0.455517720170526E+03        -0.830884952254922E+00         0.170585205604917E+04
 #EXTRAS(raw)# Step:          66  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100309745857365E+04         0.107110562032551E+02        -0.463512824051628E+03         0.106727452545450E+02         0.135851720932077E+04        -0.361525302358601E+01        -0.463330729812758E+03        -0.355529389547210E+01         0.171649565246753E+04
 #EXTRAS(raw)# Step:          67  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101022080309031E+04         0.958846916956886E+01        -0.458073566109251E+03         0.951354109573928E+01         0.136389652839671E+04        -0.131906627127617E+01        -0.457884391482801E+03        -0.126681901549329E+01         0.169723010753007E+04
 #EXTRAS(raw)# Step:          68  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101596881150775E+04         0.531183221937418E+01        -0.461958490047145E+03         0.526175392212042E+01         0.135341404725589E+04         0.922896046339853E+00        -0.461747239764629E+03         0.963920380929274E+00         0.170330332266918E+04
 #EXTRAS(raw)# Step:          69  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102147416912261E+04         0.474644565253508E+01        -0.464163394228035E+03         0.474583410668766E+01         0.134865870479278E+04        -0.104040262845069E+02        -0.463950123637394E+03        -0.103613826220832E+02         0.169847982299248E+04
 #EXTRAS(raw)# Step:          70  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102046071665735E+04         0.689863559561039E+01        -0.460177959461839E+03         0.690002256302893E+01         0.134731292351085E+04        -0.734882135258107E+01        -0.459995093748690E+03        -0.734662755682819E+01         0.168108040543971E+04
 #EXTRAS(raw)# Step:          71  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102751012268046E+04         0.900742437005654E+01        -0.467136883040065E+03         0.899703308398749E+01         0.135200234312736E+04        -0.926094862498872E+01        -0.466952015847637E+03        -0.921334217289286E+01         0.170103970739758E+04
 #EXTRAS(raw)# Step:          72  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102665491137878E+04         0.178256250382062E+01        -0.456149298402225E+03         0.177456479688685E+01         0.135468633743505E+04        -0.107762107808818E+02        -0.455952969304803E+03        -0.107695661586086E+02         0.168015443575250E+04
 #EXTRAS(raw)# Step:          73  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102356002912468E+04        -0.404690189462193E+01        -0.459090903352125E+03        -0.401984058952529E+01         0.134127851875705E+04        -0.110748864166755E+02        -0.458894364551224E+03        -0.110699955157755E+02         0.167312156098918E+04
 #EXTRAS(raw)# Step:          74  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101665236125245E+04        -0.692154366660239E+01        -0.452653366390873E+03        -0.687975821520337E+01         0.134877337837069E+04        -0.550296098906603E+01        -0.452474194866887E+03        -0.549035933447120E+01         0.167122353326322E+04
 #EXTRAS(raw)# Step:          75  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102049855253524E+04        -0.460415257603532E+01        -0.460962056132795E+03        -0.457669377609431E+01         0.134546771078280E+04        -0.964495533033884E+01        -0.460795177589355E+03        -0.963639176388644E+01         0.168520247403624E+04
 #EXTRAS(raw)# Step:          76  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102224595304622E+04         0.156748468013111E+01        -0.458058481369810E+03         0.161208242985090E+01         0.136576627061007E+04        -0.107305982879708E+02        -0.457865611478190E+03        -0.107364089550779E+02         0.168061576688843E+04
 #EXTRAS(raw)# Step:          77  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100776958786502E+04        -0.498521942509580E+01        -0.458317731753523E+03        -0.491227756121511E+01         0.134641882838384E+04        -0.110526087627066E+02        -0.458123739396477E+03        -0.110783397979589E+02         0.167886142478804E+04
 #EXTRAS(raw)# Step:          78  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101103142027606E+04        -0.472952945277281E+01        -0.459995185786578E+03        -0.469336569394284E+01         0.136991931209505E+04        -0.111447147231148E+02        -0.459802672291162E+03        -0.111337302870759E+02         0.167937272045853E+04
 #EXTRAS(raw)# Step:          79  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100236428315980E+04        -0.678327024751124E+01        -0.459302014882260E+03        -0.679298879222427E+01         0.136235665578364E+04         0.596286895858944E+00        -0.459126097201171E+03         0.580778937248660E+00         0.166821282595105E+04
 #EXTRAS(raw)# Step:          80  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.999494747594287E+03        -0.244170729716727E+01        -0.457055588014316E+03        -0.245816581547792E+01         0.138166661566238E+04         0.426209400273359E+01        -0.456892423755784E+03         0.426877008508483E+01         0.168026811506443E+04
 #EXTRAS(raw)# Step:          81  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.998514322548473E+03        -0.132068146542977E+01        -0.463167933731089E+03        -0.128362123865171E+01         0.137871703476519E+04        -0.377844704213751E+00        -0.462954680994089E+03        -0.401287768044245E+00         0.169001211597502E+04
 #EXTRAS(raw)# Step:          82  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.990403043286213E+03        -0.310921725753333E+01        -0.456457900129965E+03        -0.308444687070383E+01         0.138278440626973E+04         0.456768270671392E+01        -0.456233599516567E+03         0.453079174189235E+01         0.168331156146070E+04
 #EXTRAS(raw)# Step:          83  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.983857548208203E+03         0.801549003598172E+01        -0.460629700276123E+03         0.799259682888013E+01         0.137552819414349E+04         0.415466871337295E+00        -0.460404063974729E+03         0.378085396110582E+00         0.169372206285910E+04
 #EXTRAS(raw)# Step:          84  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.982220344060618E+03         0.112823384832059E+02        -0.457430868815201E+03         0.112383952508816E+02         0.139052620377467E+04         0.209837810213752E+01        -0.457236370199604E+03         0.204605287458100E+01         0.169646414030720E+04
 #EXTRAS(raw)# Step:          85  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.986701823999513E+03         0.852936967637949E+01        -0.461837864521644E+03         0.849081163109479E+01         0.139333799869206E+04         0.103515348720649E+02        -0.461660808479517E+03         0.103229957538982E+02         0.170056925904380E+04
 #EXTRAS(raw)# Step:          86  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.976628324977682E+03         0.477987261578152E+01        -0.455049256869541E+03         0.473354119866869E+01         0.138606431589990E+04         0.107135013012118E+02        -0.454859712581927E+03         0.106959234830201E+02         0.168819891310842E+04
 #EXTRAS(raw)# Step:          87  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.978963478777284E+03         0.476842029610237E+01        -0.456049188505824E+03         0.479208506994106E+01         0.138254542362606E+04         0.125759699867853E+02        -0.455845107694915E+03         0.125553671351102E+02         0.168529184433331E+04
 #EXTRAS(raw)# Step:          88  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.988441186609166E+03         0.805627574518833E+01        -0.461991138483681E+03         0.804695265249633E+01         0.139082584058607E+04         0.190219595552108E+02        -0.461769576821113E+03         0.189649480007041E+02         0.169574147869154E+04
 #EXTRAS(raw)# Step:          89  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.987384053777311E+03         0.100329185809182E+02        -0.458134172652846E+03         0.100020685305947E+02         0.138474800640985E+04         0.144815510048451E+02        -0.457942353888033E+03         0.144515254572492E+02         0.170275354502242E+04
 #EXTRAS(raw)# Step:          90  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.990470920430122E+03         0.107083361398213E+02        -0.458844127106161E+03         0.106886120787797E+02         0.136959647535843E+04         0.538694606548419E+01        -0.458642352166862E+03         0.537397675438216E+01         0.169464178400389E+04
 #EXTRAS(raw)# Step:          91  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.993309110272305E+03         0.440952146233435E+01        -0.453566634730937E+03         0.439514998858952E+01         0.136735866131345E+04         0.101264151006892E+02        -0.453374060110495E+03         0.100866619294698E+02         0.168815311940878E+04
 #EXTRAS(raw)# Step:          92  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.994992640264289E+03         0.584387729300300E+01        -0.455417565678163E+03         0.579642371628670E+01         0.135548688925530E+04         0.706249564835620E+01        -0.455204746366511E+03         0.705111891493940E+01         0.169091990738602E+04
