 #EXTRAS(raw)# Step:           1  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101389699958065E+04        -0.117415647738605E+02        -0.453425464520575E+03        -0.116576624396992E+02         0.134664172734825E+04        -0.350667346653493E+01        -0.453187364104732E+03        -0.354718303045096E+01         0.168996999157880E+04
 #EXTRAS(raw)# Step:          10  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102303366424465E+04        -0.114744762028662E+02        -0.461405571718124E+03        -0.114017453453988E+02         0.134362297416386E+04        -0.537900970894703E+01        -0.461197602936104E+03        -0.543834566189032E+01         0.168410160139758E+04
 #EXTRAS(raw)# Step:          11  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102116477669521E+04        -0.900925305009702E+01        -0.459052118791903E+03        -0.892784979765134E+01         0.134733999544507E+04        -0.128149547418473E+02        -0.458851196142524E+03        -0.128450807211363E+02         0.167816368156830E+04
 #EXTRAS(raw)# Step:          12  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102074065760953E+04        -0.936605632788610E+01        -0.459398210340529E+03        -0.928660800031164E+01         0.133854471833465E+04        -0.635126898073178E+01        -0.459195532282958E+03        -0.638744709927410E+01         0.167203242558831E+04
 #EXTRAS(raw)# Step:          13  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.103304357218518E+04        -0.279235831164158E+01        -0.463670071978895E+03        -0.270187913828791E+01         0.135624904676814E+04        -0.217130450629245E+01        -0.463453396747260E+03        -0.219820908353155E+01         0.167713045980145E+04
 #EXTRAS(raw)# Step:          14  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102921084875711E+04        -0.527204089925776E+01        -0.466575360447526E+03        -0.523728686018951E+01         0.134904380442572E+04        -0.135915456042262E+01        -0.466358240375818E+03        -0.137242573911346E+01         0.167901283938657E+04
 #EXTRAS(raw)# Step:          15  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.103148364389351E+04        -0.480647481778770E+01        -0.467849620209485E+03        -0.477679961727445E+01         0.135976579265621E+04         0.134892304075235E+01        -0.467658741382347E+03         0.132577325732997E+01         0.167624767947153E+04
 #EXTRAS(raw)# Step:          16  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102846775754192E+04         0.762959079369618E+01        -0.470977439372550E+03         0.763186903537844E+01         0.134808217870995E+04        -0.215069460439207E+01        -0.470766630285515E+03        -0.214514408716715E+01         0.166207996955047E+04
 #EXTRAS(raw)# Step:          17  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.103294065258246E+04         0.140584360994232E+02        -0.469750824040004E+03         0.140179691960422E+02         0.136808045819665E+04        -0.168601422560609E+01        -0.469544126882030E+03        -0.166602751481855E+01         0.166716950259282E+04
 #EXTRAS(raw)# Step:          18  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102796345111597E+04         0.200791039254514E+02        -0.474626715467667E+03         0.200549240457765E+02         0.136138489313904E+04        -0.273545686104118E+01        -0.474441860566250E+03        -0.272211432078304E+01         0.167011453797692E+04
 #EXTRAS(raw)# Step:          19  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102147554471690E+04         0.185735972494195E+02        -0.469156250106927E+03         0.185452835996438E+02         0.137371558329907E+04        -0.919110848857968E+00        -0.468943899759643E+03        -0.915356121350027E+00         0.166098753321334E+04
 #EXTRAS(raw)# Step:          20  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101604781213695E+04         0.153645554886590E+02        -0.473912969161898E+03         0.153229629325235E+02         0.136727979111511E+04         0.282216427475079E+00        -0.473765377609551E+03         0.311405365791629E+00         0.167657519036527E+04
 #EXTRAS(raw)# Step:          21  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101165206121995E+04         0.145929825567761E+02        -0.467609171766951E+03         0.145423334263920E+02         0.138039622601309E+04         0.816417625747358E+01        -0.467488906661154E+03         0.820343940768476E+01         0.167708911940387E+04
 #EXTRAS(raw)# Step:          22  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100902449701608E+04         0.139230813404965E+02        -0.473741280757037E+03         0.138822373432009E+02         0.137669146108187E+04         0.580269797810001E+01        -0.473600047359475E+03         0.582971929904326E+01         0.168624983080810E+04
 #EXTRAS(raw)# Step:          23  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100234299169355E+04         0.181644340984097E+02        -0.466293766892892E+03         0.181376906040353E+02         0.138396180876340E+04        -0.364754606545868E+01        -0.466155134018368E+03        -0.360544788152968E+01         0.168137981720789E+04
 #EXTRAS(raw)# Step:          24  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.999863258807012E+03         0.107255981430860E+02        -0.470974703377837E+03         0.107065249894117E+02         0.138089598619306E+04        -0.413856287678325E+01        -0.470808229855165E+03        -0.413715849936643E+01         0.168730647338637E+04
 #EXTRAS(raw)# Step:          25  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.993883072064965E+03         0.968214606068707E+01        -0.468422269473140E+03         0.968969836107395E+01         0.137998110851998E+04        -0.100008805540415E+02        -0.468261099168043E+03        -0.998420794118112E+01         0.168700903074171E+04
 #EXTRAS(raw)# Step:          26  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.990483584241611E+03         0.696065718528499E+01        -0.464504264935111E+03         0.694496468458627E+01         0.138327131527360E+04        -0.732448974755366E+01        -0.464348856062608E+03        -0.730320009771826E+01         0.170020409453049E+04
 #EXTRAS(raw)# Step:          27  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.988736569348609E+03        -0.568313030065180E+01        -0.467187912288276E+03        -0.571987472485081E+01         0.138012444404276E+04         0.104284695828136E+01        -0.467003372664966E+03         0.107257885951867E+01         0.171508755897141E+04
 #EXTRAS(raw)# Step:          28  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.986024096971356E+03        -0.131232507937911E+02        -0.460405638664443E+03        -0.131495916822830E+02         0.138393370293565E+04        -0.230802788593704E+01        -0.460177311739461E+03        -0.229192834655320E+01         0.171100094775385E+04
 #EXTRAS(raw)# Step:          29  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.980426026909236E+03        -0.153790452210511E+02        -0.459814571162624E+03        -0.153758256866261E+02         0.136498656394302E+04        -0.523469600941457E+01        -0.459632840547913E+03        -0.523573825234322E+01         0.172701319963411E+04
 #EXTRAS(raw)# Step:          30  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.982214027146176E+03        -0.120003368882103E+02        -0.450283603320337E+03        -0.119729288461845E+02         0.137712241561634E+04        -0.702068186240495E+01        -0.450094644461918E+03        -0.703980477795869E+01         0.172206569662584E+04
 #EXTRAS(raw)# Step:          31  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.986587011584571E+03        -0.157585692138816E+02        -0.456749362001121E+03        -0.156815130585014E+02         0.136054999870513E+04        -0.666693883489386E+01        -0.456570322848773E+03        -0.669164990957986E+01         0.173495795898942E+04
 #EXTRAS(raw)# Step:          32  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.981711118683303E+03        -0.166744684617609E+02        -0.443197623612492E+03        -0.165915262237777E+02         0.136278259448204E+04        -0.798361285459058E+01        -0.443025024506967E+03        -0.798945496999221E+01         0.172435347064635E+04
 #EXTRAS(raw)# Step:          33  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.986433567357542E+03        -0.194932178504703E+02        -0.450994903610895E+03        -0.194405436901058E+02         0.134488066381376E+04        -0.122741076324887E+01        -0.450774786534485E+03        -0.126574545773233E+01         0.173784287545827E+04
 #EXTRAS(raw)# Step:          34  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.993663838887671E+03        -0.217673623034053E+02        -0.443784223459999E+03        -0.217000621564461E+02         0.135427576210369E+04        -0.428993708506718E+00        -0.443558842067703E+03        -0.449265407117349E+00         0.173525557471416E+04
 #EXTRAS(raw)# Step:          35  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.993333788060329E+03        -0.155532438670179E+02        -0.444765788678361E+03        -0.154624245360640E+02         0.133711313226107E+04         0.547328888130291E+01        -0.444548075259117E+03         0.547369646601530E+01         0.174124628835957E+04
 #EXTRAS(raw)# Step:          36  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.999829080185020E+03        -0.122493208505919E+02        -0.440788524944383E+03        -0.121686673469017E+02         0.134532449813185E+04         0.459689746267012E+01        -0.440571174460139E+03         0.461139379791959E+01         0.173680218547059E+04
 #EXTRAS(raw)# Step:          37  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.998886257241891E+03        -0.759923020826564E+01        -0.438371951669057E+03        -0.756089919360028E+01         0.132743231326888E+04        -0.236360207167580E+01        -0.438137935181651E+03        -0.235516321445290E+01         0.172774397211811E+04
 #EXTRAS(raw)# Step:          38  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100306402031101E+04        -0.540981003690515E+01        -0.436378067461567E+03        -0.541700525927813E+01         0.132537270421993E+04         0.226192267861430E+01        -0.436147796675551E+03         0.224701026973747E+01         0.172802475631741E+04
 #EXTRAS(raw)# Step:          39  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100737459995606E+04         0.693398718548733E+00        -0.437012026153043E+03         0.674869319453791E+00         0.131873623997992E+04         0.618767129504390E+01        -0.436837871309133E+03         0.618407786773001E+01         0.171945687923818E+04
 #EXTRAS(raw)# Step:          40  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101681745244739E+04         0.352761254515715E+01        -0.441662406552077E+03         0.348942042334600E+01         0.132746869866616E+04         0.756395032481869E+01        -0.441467506830955E+03         0.759591245519360E+01         0.172351176806578E+04
 #EXTRAS(raw)# Step:          41  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101122541986829E+04        -0.157445171197550E+01        -0.437941656673723E+03        -0.164692521624846E+01         0.132119495675799E+04         0.139394424179019E+02        -0.437745549365345E+03         0.139862377555172E+02         0.171527777850333E+04
 #EXTRAS(raw)# Step:          42  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101776644278714E+04         0.633162975629431E+01        -0.441990878373937E+03         0.628465614457953E+01         0.132397470543376E+04         0.961608392469763E+01        -0.441789651373774E+03         0.962936337612144E+01         0.169934336959464E+04
 #EXTRAS(raw)# Step:          43  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102024925102856E+04         0.136016307106268E+02        -0.442799922385913E+03         0.135428577386427E+02         0.133426333862311E+04         0.349361220151532E+01        -0.442583043546644E+03         0.349294445920753E+01         0.169791001519029E+04
 #EXTRAS(raw)# Step:          44  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101767207226691E+04         0.152481205847663E+02        -0.444612324681839E+03         0.151847843059746E+02         0.133128970839837E+04         0.584687949411662E+01        -0.444393435377668E+03         0.585884120276852E+01         0.169263362468252E+04
 #EXTRAS(raw)# Step:          45  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102076876179577E+04         0.147450415275569E+02        -0.449422703083794E+03         0.146592350571704E+02         0.133975353954485E+04         0.523132403493956E+01        -0.449202403447492E+03         0.524172823601657E+01         0.169181786685326E+04
 #EXTRAS(raw)# Step:          46  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101183358880117E+04         0.997934112949119E+01        -0.451156179422932E+03         0.988428295127444E+01         0.133235178610226E+04         0.429595024282795E+01        -0.450937323669643E+03         0.435695049117685E+01         0.168291014970653E+04
 #EXTRAS(raw)# Step:          47  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101415248185838E+04         0.724208155506839E+01        -0.454505214664885E+03         0.713564757903394E+01         0.135343490561238E+04         0.115910028864979E+02        -0.454314983815730E+03         0.116175972216139E+02         0.169622822724493E+04
 #EXTRAS(raw)# Step:          48  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100804917469045E+04         0.811245413749326E+01        -0.458598609277822E+03         0.804459490753114E+01         0.134873093361052E+04         0.736582369690731E+01        -0.458385118191609E+03         0.737918718672341E+01         0.168137364046011E+04
 #EXTRAS(raw)# Step:          49  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100738514547424E+04         0.915212871954965E+01        -0.458559223392907E+03         0.912228334917346E+01         0.137065634767548E+04         0.440623125434039E+01        -0.458358746957579E+03         0.444474502375011E+01         0.168049532746610E+04
 #EXTRAS(raw)# Step:          50  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100518364303016E+04         0.322747013696879E+01        -0.467231429595451E+03         0.316059197444638E+01         0.137117727267737E+04        -0.268991455272532E+00        -0.467045003338353E+03        -0.236636429618035E+00         0.167950698409086E+04
 #EXTRAS(raw)# Step:          51  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100038732843510E+04         0.516788318340887E+00        -0.463394172187627E+03         0.487282254995371E+00         0.138397114196796E+04        -0.769188920296818E+01        -0.463180277331870E+03        -0.768023330585449E+01         0.166180070417870E+04
 #EXTRAS(raw)# Step:          52  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.998711932267407E+03         0.183284279939190E+01        -0.474666619805014E+03         0.187983701040571E+01         0.137888993747696E+04        -0.682200231080886E+01        -0.474461646712324E+03        -0.682224416391630E+01         0.167536699536659E+04
 #EXTRAS(raw)# Step:          53  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.995687196742105E+03        -0.636000891624260E+01        -0.470191172529100E+03        -0.628887526977300E+01         0.139467744213064E+04        -0.226842177272371E+01        -0.469994627990164E+03        -0.225948722254470E+01         0.167170136559628E+04
 #EXTRAS(raw)# Step:          54  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.996149546975803E+03        -0.157253367530427E+02        -0.480313091662726E+03        -0.157134553066201E+02         0.139213548986320E+04        -0.363252845109847E+01        -0.480108261860358E+03        -0.363127342554000E+01         0.168028206341189E+04
 #EXTRAS(raw)# Step:          55  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.989009509171826E+03        -0.183842663537606E+02        -0.472707594950793E+03        -0.183532799815193E+02         0.139667029797425E+04        -0.552584649934443E+01        -0.472473342807847E+03        -0.551495634398795E+01         0.166802056721529E+04
 #EXTRAS(raw)# Step:          56  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.993848871553318E+03        -0.152474891533582E+02        -0.474883562153030E+03        -0.151854733533015E+02         0.139880829837541E+04        -0.635937947946468E+01        -0.474688412344950E+03        -0.637447234754938E+01         0.167011859957721E+04
 #EXTRAS(raw)# Step:          57  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.998458922434632E+03        -0.966677724865610E+01        -0.474659989142853E+03        -0.959077538260102E+01         0.140394071576965E+04        -0.139478988230335E+02        -0.474469401405799E+03        -0.139435262232280E+02         0.166780965437932E+04
 #EXTRAS(raw)# Step:          58  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.995814021442372E+03        -0.103308598827187E+02        -0.470871358530249E+03        -0.102866055643494E+02         0.139896471108479E+04        -0.132099677566396E+02        -0.470681556245838E+03        -0.132352492153566E+02         0.165804054190243E+04
 #EXTRAS(raw)# Step:          59  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.998792932333188E+03        -0.810074390861401E+01        -0.475700766370153E+03        -0.807136520232122E+01         0.139093481426232E+04        -0.920938815025943E+01        -0.475480968550101E+03        -0.922024767902968E+01         0.166878249747415E+04
 #EXTRAS(raw)# Step:          60  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100485244257303E+04        -0.105745326256667E+02        -0.471099365954369E+03        -0.104870636092753E+02         0.139106236007853E+04        -0.475855031410623E+01        -0.470841990749476E+03        -0.475041811813146E+01         0.166083450167613E+04
 #EXTRAS(raw)# Step:          61  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101005798407100E+04        -0.316160056255872E+01        -0.473746869061944E+03        -0.309706596810220E+01         0.137694720153515E+04        -0.220450313033341E+01        -0.473493162874905E+03        -0.224277622234512E+01         0.167270957761366E+04
 #EXTRAS(raw)# Step:          62  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100653388704703E+04         0.525368696809126E+01        -0.462104892958522E+03         0.528947413698233E+01         0.137757892481088E+04        -0.624332397982525E+00        -0.461861505193843E+03        -0.641281191849288E+00         0.166682355911055E+04
 #EXTRAS(raw)# Step:          63  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101287798291391E+04         0.523461415603448E+01        -0.464157300802069E+03         0.524271823949123E+01         0.136691277304326E+04        -0.404798014069173E+01        -0.463905704593892E+03        -0.405767427594823E+01         0.167059317994451E+04
 #EXTRAS(raw)# Step:          64  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101335484684871E+04         0.132243048397606E+02        -0.453074343117251E+03         0.132347801602310E+02         0.136469702996861E+04        -0.310502135605266E+01        -0.452874322645860E+03        -0.311789827946914E+01         0.166843151737946E+04
 #EXTRAS(raw)# Step:          65  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101221741065082E+04         0.191699922974173E+02        -0.452384112800991E+03         0.191568570759985E+02         0.134612948865075E+04        -0.101476439112045E+01        -0.452176994800325E+03        -0.103235353081066E+01         0.167167591883160E+04
 #EXTRAS(raw)# Step:          66  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102088713432557E+04         0.221158623784125E+02        -0.453361697582851E+03         0.220790059925492E+02         0.135456347939412E+04         0.256720641855119E-01        -0.453165250949149E+03         0.336678467154059E-01         0.168915594090099E+04
 #EXTRAS(raw)# Step:          67  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101748081762227E+04         0.159012592179557E+02        -0.450609289888473E+03         0.158604088399233E+02         0.133673297472092E+04         0.268351849511343E+01        -0.450438468492508E+03         0.268209740508731E+01         0.168856131921450E+04
 #EXTRAS(raw)# Step:          68  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101739833775698E+04         0.132963954812493E+02        -0.447832200396603E+03         0.131813481492419E+02         0.133440432300928E+04         0.505640666997975E+01        -0.447627476314237E+03         0.506206206344362E+01         0.169544792341017E+04
 #EXTRAS(raw)# Step:          69  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101712557572694E+04         0.223316095235627E+02        -0.444971955258921E+03         0.222598158160317E+02         0.132629027636573E+04        -0.318428927653784E+01        -0.444782394297124E+03        -0.316085829635990E+01         0.169079496009295E+04
 #EXTRAS(raw)# Step:          70  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101444845953134E+04         0.191402426540456E+02        -0.441485065634441E+03         0.190720315274594E+02         0.133250323287431E+04         0.616470787081121E+00        -0.441318617823197E+03         0.597501130816078E+00         0.170972773413636E+04
 #EXTRAS(raw)# Step:          71  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100677625361820E+04         0.203398724340026E+02        -0.437034349175335E+03         0.202638237400465E+02         0.132775242980373E+04        -0.433788461918357E+01        -0.436852821666034E+03        -0.433216844558157E+01         0.171086388369539E+04
 #EXTRAS(raw)# Step:          72  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100282034511345E+04         0.112869479449205E+02        -0.436211996524817E+03         0.112775081957388E+02         0.132835204370302E+04        -0.489576927802285E+01        -0.436031794482466E+03        -0.488673797275439E+01         0.172091537279086E+04
 #EXTRAS(raw)# Step:          73  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.997215751447136E+03         0.343884734516669E+01        -0.436563512099046E+03         0.339452873459860E+01         0.132790774836308E+04         0.286485036524118E+01        -0.436368349854280E+03         0.287786567103167E+01         0.173394986096722E+04
 #EXTRAS(raw)# Step:          74  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.995797105204416E+03         0.746358966606791E+00        -0.435272607963766E+03         0.739756348661330E+00         0.132751537494989E+04         0.458309051287173E+01        -0.435057014685507E+03         0.459546156577420E+01         0.173118206882283E+04
 #EXTRAS(raw)# Step:          75  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.997943281816803E+03        -0.201060241099100E-01        -0.437934155765921E+03        -0.225516973301487E-02         0.133549561685841E+04         0.438049752072393E+00        -0.437724527557784E+03         0.418026915085567E+00         0.173079502553527E+04
 #EXTRAS(raw)# Step:          76  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.990783594941655E+03        -0.518808330042730E+01        -0.437448822655939E+03        -0.512127681999992E+01         0.133757790236500E+04        -0.540141763083549E+01        -0.437209793846160E+03        -0.541632476818509E+01         0.173369065922696E+04
 #EXTRAS(raw)# Step:          77  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.988706958033845E+03        -0.977136011599108E+01        -0.437061787406246E+03        -0.973174541126394E+01         0.134610955600459E+04        -0.441686751610899E+01        -0.436801562743946E+03        -0.442693600354503E+01         0.172827022155551E+04
 #EXTRAS(raw)# Step:          78  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.984210174067587E+03        -0.678821943288966E+01        -0.438676278947986E+03        -0.671818131905830E+01         0.134740578672342E+04        -0.894080938344956E+01        -0.438476453953216E+03        -0.893803227016428E+01         0.172752140207708E+04
 #EXTRAS(raw)# Step:          79  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.985563153697294E+03        -0.116918596788608E+02        -0.440740294072276E+03        -0.115837049048800E+02         0.136380862930079E+04        -0.899358811030655E+00        -0.440530537432554E+03        -0.972850913849514E+00         0.173807309252954E+04
 #EXTRAS(raw)# Step:          80  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.981991388568822E+03        -0.213356913663863E+02        -0.445618791501306E+03        -0.212631890186532E+02         0.135928608784005E+04        -0.288012647805110E-01        -0.445414275967790E+03        -0.580986901785292E-01         0.173588514726496E+04
 #EXTRAS(raw)# Step:          81  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.981527042324992E+03        -0.190729787139838E+02        -0.443576059402063E+03        -0.189997140912175E+02         0.136814426225050E+04        -0.626982539275653E+00        -0.443361624319982E+03        -0.654321591482842E+00         0.172103472835531E+04
 #EXTRAS(raw)# Step:          82  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.984768832032315E+03        -0.197507311155439E+02        -0.452059432756282E+03        -0.196916854404662E+02         0.136300136237742E+04         0.449879144450379E+01        -0.451888281049286E+03         0.446021411291338E+01         0.172744455396876E+04
 #EXTRAS(raw)# Step:          83  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.989883314929311E+03        -0.792451394452888E+01        -0.451133266574541E+03        -0.788695331534860E+01         0.138359660644915E+04        -0.355420866843338E+01        -0.450954205481473E+03        -0.357955637609367E+01         0.170569650955462E+04
 #EXTRAS(raw)# Step:          84  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.990827598485414E+03        -0.856744474172187E+01        -0.460806170820167E+03        -0.852395690671684E+01         0.137264494557008E+04        -0.230547532175061E+01        -0.460625342799777E+03        -0.231978495281133E+01         0.170648511916845E+04
 #EXTRAS(raw)# Step:          85  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.993191633144599E+03        -0.576965082877118E+01        -0.457775723369182E+03        -0.570762855549317E+01         0.138581373518585E+04        -0.131946434054076E+01        -0.457614005610581E+03        -0.134621979003730E+01         0.169247810243484E+04
 #EXTRAS(raw)# Step:          86  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100133501227066E+04        -0.600243886160221E+01        -0.470340061975974E+03        -0.599730461760380E+01         0.137869830167967E+04         0.200459116527441E+01        -0.470159703498359E+03         0.200445628024305E+01         0.170068411900312E+04
 #EXTRAS(raw)# Step:          87  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100041104659066E+04        -0.102022625548181E+01        -0.466085436448470E+03        -0.107347220199297E+01         0.138269476326122E+04         0.889817575714516E+01        -0.465889472975350E+03         0.888594917568500E+01         0.168776644193614E+04
 #EXTRAS(raw)# Step:          88  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100221664341108E+04         0.562363238564832E+01        -0.471948912156081E+03         0.557111764741078E+01         0.137648671814689E+04         0.120105677938790E+02        -0.471767836519473E+03         0.120123691630210E+02         0.169165537675852E+04
 #EXTRAS(raw)# Step:          89  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101205885709931E+04         0.658999279254634E+01        -0.475390170975572E+03         0.652829143147564E+01         0.138288287529870E+04         0.641078690023178E+01        -0.475187721251255E+03         0.642475720622694E+01         0.168244577159112E+04
 #EXTRAS(raw)# Step:          90  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101061790565298E+04         0.109976808504177E+02        -0.474430205995973E+03         0.109270191872585E+02         0.137074272572330E+04         0.468117249788411E+01        -0.474241132492205E+03         0.468841131716514E+01         0.166873885495799E+04
 #EXTRAS(raw)# Step:          91  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101467213320090E+04         0.154162523344052E+02        -0.476309381691612E+03         0.153467901879783E+02         0.136998827060083E+04         0.715916199591718E+01        -0.476105296802298E+03         0.713839082046366E+01         0.167030216142533E+04
 #EXTRAS(raw)# Step:          92  Bead:      0  
  
