 #EXTRAS(raw)# Step:           1  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.994470054719391E+03         0.386680955883969E+01        -0.465290742333679E+03         0.390033771291733E+01         0.135702989972700E+04        -0.159036789788931E+02        -0.465112840520451E+03        -0.159531785426398E+02         0.173277724173169E+04
 #EXTRAS(raw)# Step:          17  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.998688385254526E+03        -0.307425519031228E+01        -0.459733449537600E+03        -0.304307728743794E+01         0.136696004122771E+04        -0.106225579456501E+02        -0.459574322784626E+03        -0.106632631086273E+02         0.171790608406735E+04
 #EXTRAS(raw)# Step:          18  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100695541147702E+04        -0.637332415385738E+01        -0.467106478882591E+03        -0.635702559096311E+01         0.136014730827896E+04        -0.103848657590217E+02        -0.466952110451782E+03        -0.103723667025168E+02         0.171868864602946E+04
 #EXTRAS(raw)# Step:          19  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100778241439779E+04        -0.178288083892187E+02        -0.460987712635465E+03        -0.178079046287878E+02         0.135984109883896E+04        -0.581524794661789E+01        -0.460846561856217E+03        -0.583527161363930E+01         0.170716668821747E+04
 #EXTRAS(raw)# Step:          20  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101374974132371E+04        -0.170011303327823E+02        -0.461247847400873E+03        -0.169471265830076E+02         0.135303510900897E+04        -0.944077414195533E+01        -0.461110432352055E+03        -0.945899585835766E+01         0.168921179502855E+04
 #EXTRAS(raw)# Step:          21  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102136235954168E+04        -0.150887213435721E+02        -0.462949589084921E+03        -0.150005944883470E+02         0.135748860672699E+04        -0.109971511128086E+02        -0.462827295224216E+03        -0.110379347529131E+02         0.168651617696886E+04
 #EXTRAS(raw)# Step:          22  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102465778189684E+04        -0.138518307744763E+02        -0.465338802473222E+03        -0.137803715784201E+02         0.136304746513089E+04        -0.870469746025574E+01        -0.465220075676187E+03        -0.872642353304633E+01         0.169031125912697E+04
 #EXTRAS(raw)# Step:          23  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.103267432569216E+04        -0.139210306984745E+02        -0.474732225745350E+03        -0.138661204877905E+02         0.135837515518616E+04        -0.889488082010613E+01        -0.474542832226128E+03        -0.891122998746969E+01         0.168806194087562E+04
 #EXTRAS(raw)# Step:          24  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102636769218822E+04        -0.131245011229003E+02        -0.465061266983236E+03        -0.130792367688314E+02         0.135300724462681E+04        -0.531843881765734E+01        -0.464898027278001E+03        -0.534226613520168E+01         0.166572493390688E+04
 #EXTRAS(raw)# Step:          25  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.103060221471258E+04        -0.118015733365161E+02        -0.474257006259806E+03        -0.117337918732800E+02         0.135198610370086E+04         0.923984259246781E+00        -0.474087887464848E+03         0.872745138782365E+00         0.167998073979645E+04
 #EXTRAS(raw)# Step:          26  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.103352227194085E+04        -0.108945264446880E+02        -0.469564441138185E+03        -0.108370664378752E+02         0.136936983617645E+04         0.758742128136554E+01        -0.469379021869888E+03         0.752339100987164E+01         0.166884595608049E+04
 #EXTRAS(raw)# Step:          27  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102566492080840E+04        -0.225387121840180E+01        -0.469027915469421E+03        -0.226349308583500E+01         0.135441548583878E+04         0.214747953943192E+01        -0.468824923641939E+03         0.215411011907653E+01         0.166797986785362E+04
 #EXTRAS(raw)# Step:          28  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102504973347493E+04         0.482269824766317E+01        -0.465419569174860E+03         0.476853564198397E+01         0.136259031209801E+04         0.481638780572684E+01        -0.465258861389242E+03         0.482468545403307E+01         0.167341630952706E+04
 #EXTRAS(raw)# Step:          29  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101981190731597E+04         0.854053416484348E+01        -0.470429950937897E+03         0.851072472935467E+01         0.135177512933567E+04         0.444339100608355E+01        -0.470260054271555E+03         0.445211212635587E+01         0.167833731603758E+04
 #EXTRAS(raw)# Step:          30  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101786703549462E+04         0.164502986994077E+02        -0.469588879401180E+03         0.164057277366654E+02         0.137107550389430E+04         0.627807686005442E+01        -0.469408816288648E+03         0.624874848631484E+01         0.169051260364805E+04
 #EXTRAS(raw)# Step:          31  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100600153186424E+04         0.129843943349721E+02        -0.470489679636049E+03         0.129129585120524E+02         0.135797333479948E+04         0.162351167570739E+02        -0.470291821088980E+03         0.162223010002891E+02         0.169381596040284E+04
 #EXTRAS(raw)# Step:          32  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101160923284780E+04         0.139171787176260E+02        -0.470694597006876E+03         0.137967003766785E+02         0.137697204413731E+04         0.184882997828719E+02        -0.470460231699657E+03         0.185128120311576E+02         0.169010434198697E+04
 #EXTRAS(raw)# Step:          33  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.996302127107439E+03         0.124136261522453E+02        -0.468639360279828E+03         0.122973005522203E+02         0.136010516972669E+04         0.201580361260095E+02        -0.468464621130018E+03         0.201557814888646E+02         0.169373481884850E+04
 #EXTRAS(raw)# Step:          34  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.990644417451340E+03         0.191589829192832E+02        -0.461155369373260E+03         0.191280247291679E+02         0.137655367769287E+04         0.136246761135540E+02        -0.460980620914831E+03         0.135919830915010E+02         0.169345861042115E+04
 #EXTRAS(raw)# Step:          35  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.993354096412164E+03         0.216796078212422E+02        -0.469079464926128E+03         0.216340534832810E+02         0.138047126469333E+04         0.877583926834540E+01        -0.468887508266743E+03         0.873280143804495E+01         0.171405506636706E+04
 #EXTRAS(raw)# Step:          36  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.983740765198237E+03         0.171049170357684E+02        -0.457644037810501E+03         0.170133312066976E+02         0.138101172353096E+04         0.674194501620345E+01        -0.457455741202925E+03         0.676006078666046E+01         0.170949269195584E+04
 #EXTRAS(raw)# Step:          37  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.977012727208271E+03         0.137824382465866E+02        -0.457129952908061E+03         0.136732226956764E+02         0.136814582127642E+04         0.102450113122912E+02        -0.456917899461763E+03         0.102257976248679E+02         0.171451819934344E+04
 #EXTRAS(raw)# Step:          38  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.975061600058020E+03         0.489327929811562E+01        -0.450670991451706E+03         0.485710509623006E+01         0.137387275402154E+04         0.777500450646251E+01        -0.450452426792796E+03         0.775595377282037E+01         0.170061957264987E+04
 #EXTRAS(raw)# Step:          39  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.978664060342074E+03        -0.252798408175620E+01        -0.452704648123014E+03        -0.247634055240218E+01         0.138127127825943E+04         0.108410950450747E+02        -0.452501788799917E+03         0.108100912666724E+02         0.171246347556094E+04
 #EXTRAS(raw)# Step:          40  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.975109357911826E+03        -0.581934595458673E+01        -0.449032891743705E+03        -0.579750670018360E+01         0.137587536538260E+04         0.822486912422669E+01        -0.448796582201451E+03         0.819418487959678E+01         0.170566517728742E+04
 #EXTRAS(raw)# Step:          41  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.976599418583230E+03        -0.950160337388217E+01        -0.442587693649047E+03        -0.949135812302923E+01         0.137306826709202E+04         0.292951698780676E-01        -0.442381441405479E+03         0.269528181184349E-01         0.169498375508588E+04
 #EXTRAS(raw)# Step:          42  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.978361301450122E+03        -0.147233583087375E+02        -0.445349240007210E+03        -0.146958868588634E+02         0.136739681633440E+04        -0.458567664687781E+01        -0.445192458258548E+03        -0.460264907614380E+01         0.170831055200083E+04
 #EXTRAS(raw)# Step:          43  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.978249621140157E+03        -0.180261043189131E+02        -0.437653031182512E+03        -0.179337050979307E+02         0.136894761810776E+04        -0.488036476944046E+01        -0.437477100873109E+03        -0.491557090097498E+01         0.170121466156981E+04
 #EXTRAS(raw)# Step:          44  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.985275339302121E+03        -0.196743451397179E+02        -0.441038729319668E+03        -0.196341792827380E+02         0.136059733617889E+04        -0.918839106576181E+01        -0.440857483907700E+03        -0.921516796863808E+01         0.170437989335706E+04
 #EXTRAS(raw)# Step:          45  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.987822586448223E+03        -0.275653800330646E+02        -0.431982381951605E+03        -0.275056145601489E+02         0.136172255262972E+04        -0.348977949930459E+01        -0.431828261903865E+03        -0.348475746938130E+01         0.170024981940327E+04
 #EXTRAS(raw)# Step:          46  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.991678664747883E+03        -0.296632528383390E+02        -0.437065260763966E+03        -0.295938074615330E+02         0.133931973709685E+04        -0.312807229919319E+01        -0.436913717431543E+03        -0.313204987423157E+01         0.169488139573393E+04
 #EXTRAS(raw)# Step:          47  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.994805683599925E+03        -0.259128362447227E+02        -0.432374726205885E+03        -0.257954623044687E+02         0.134680836831078E+04        -0.531543438636982E+01        -0.432218350782628E+03        -0.532982873484914E+01         0.168732959561110E+04
 #EXTRAS(raw)# Step:          48  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100091463030444E+04        -0.208416077615937E+02        -0.441362253228917E+03        -0.207669726301657E+02         0.133902578139886E+04        -0.867507748876545E+01        -0.441191494762536E+03        -0.869569500872690E+01         0.170430968767400E+04
 #EXTRAS(raw)# Step:          49  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100801347764202E+04        -0.156943233999812E+02        -0.441838167577740E+03        -0.156189363517014E+02         0.134856474118225E+04        -0.849905984384448E+01        -0.441634909533981E+03        -0.854158159796628E+01         0.170757623033778E+04
 #EXTRAS(raw)# Step:          50  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100849028380879E+04        -0.146096304117721E+02        -0.445252812129786E+03        -0.145546274564805E+02         0.132852526112090E+04        -0.996658426400306E+01        -0.445077968213838E+03        -0.997170123741547E+01         0.169445459513392E+04
 #EXTRAS(raw)# Step:          51  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100912825748180E+04        -0.141792843641282E+02        -0.441727968444618E+03        -0.141316656399423E+02         0.133474301726097E+04        -0.294222570193723E+01        -0.441548638110214E+03        -0.293585275520371E+01         0.169959573394371E+04
 #EXTRAS(raw)# Step:          52  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101458580652268E+04        -0.884534604924398E+01        -0.448079414487555E+03        -0.880655774020430E+01         0.133441450635978E+04        -0.168765781286216E+01        -0.447829962022588E+03        -0.167098833885148E+01         0.170179365885358E+04
 #EXTRAS(raw)# Step:          53  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101663598260776E+04        -0.424088092615258E+01        -0.447596375099825E+03        -0.425061728295929E+01         0.133827563945021E+04        -0.322756562243064E+01        -0.447383943504975E+03        -0.320414554927074E+01         0.169047961657601E+04
 #EXTRAS(raw)# Step:          54  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101369287133750E+04         0.343619299516308E+01        -0.450661707407505E+03         0.340394428741644E+01         0.133569107656523E+04         0.788938995492652E+00        -0.450488476559327E+03         0.799826048127307E+00         0.169916681421511E+04
 #EXTRAS(raw)# Step:          55  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101507805439219E+04         0.377240136186690E+01        -0.453871270583514E+03         0.376363425761051E+01         0.134029571124397E+04        -0.255841461008297E+01        -0.453619524004110E+03        -0.254209615288811E+01         0.169675895595209E+04
 #EXTRAS(raw)# Step:          56  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101524954495340E+04         0.103007299789674E+02        -0.457236084265980E+03         0.103033984382749E+02         0.134890170832282E+04        -0.168331832032997E+00        -0.456991638418100E+03        -0.167438139962439E+00         0.169595252590541E+04
 #EXTRAS(raw)# Step:          57  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101258774937289E+04         0.138006922845344E+02        -0.460431725553204E+03         0.137658856609735E+02         0.135397080770797E+04         0.453024847913327E+01        -0.460205820486869E+03         0.454200024026225E+01         0.170032965573503E+04
 #EXTRAS(raw)# Step:          58  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101434512068887E+04         0.909879927441234E+01        -0.459856920196921E+03         0.903813325492214E+01         0.136870304780568E+04         0.792339881777737E+01        -0.459657442072832E+03         0.796401482876401E+01         0.168990560987050E+04
 #EXTRAS(raw)# Step:          59  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100718776440640E+04         0.508884595961283E+01        -0.462026914308332E+03         0.506161843084324E+01         0.136109161137995E+04         0.656900126826821E+01        -0.461767733610173E+03         0.657642060253613E+01         0.167984051299182E+04
 #EXTRAS(raw)# Step:          60  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.999425204738040E+03         0.376143215715067E+01        -0.457448038809519E+03         0.375343559413245E+01         0.136944141801001E+04         0.102900014115730E+02        -0.457245804822241E+03         0.102718682202841E+02         0.168072960864176E+04
 #EXTRAS(raw)# Step:          61  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100269259869315E+04         0.615572843132840E+01        -0.467295748401238E+03         0.610892367822673E+01         0.137486333841521E+04         0.750727051785618E+01        -0.467113165705226E+03         0.750167587458246E+01         0.169139300641280E+04
 #EXTRAS(raw)# Step:          62  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100074015089260E+04         0.644342034145319E+01        -0.462810455608340E+03         0.639869521125320E+01         0.139302353346772E+04         0.876247392749376E+00        -0.462602698109156E+03         0.885332829340498E+00         0.169232305891313E+04
 #EXTRAS(raw)# Step:          63  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.987906366952250E+03        -0.269973219230251E+00        -0.462724782169898E+03        -0.318840044713814E+00         0.137273686569756E+04         0.290738467014823E+01        -0.462503145978100E+03         0.289989956292996E+01         0.169242776059239E+04
 #EXTRAS(raw)# Step:          64  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.992332537930182E+03        -0.672626974416312E+01        -0.462611330176177E+03        -0.674584343812982E+01         0.139113470586745E+04         0.248823651783834E+01        -0.462408535878420E+03         0.251177581090493E+01         0.168698720831545E+04
 #EXTRAS(raw)# Step:          65  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.988271020078618E+03        -0.149043203134823E+02        -0.464951483562087E+03        -0.148819549356393E+02         0.138502569891675E+04         0.761506165890805E+01        -0.464769673172623E+03         0.759290286969352E+01         0.168832255950768E+04
 #EXTRAS(raw)# Step:          66  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.988934865353394E+03        -0.134847621483179E+02        -0.464003953034698E+03        -0.134422178285657E+02         0.139928821656353E+04         0.691047939788539E+01        -0.463806683304781E+03         0.688226910641831E+01         0.169586452714021E+04
 #EXTRAS(raw)# Step:          67  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.991307345323290E+03        -0.144406453317136E+02        -0.469844775405753E+03        -0.143622223468211E+02         0.138422302772135E+04         0.625056830591953E-01        -0.469607505717061E+03         0.287866876078859E-01         0.169201122575006E+04
 #EXTRAS(raw)# Step:          68  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.992076591532798E+03        -0.167044023845868E+02        -0.467559957916927E+03        -0.166310501996291E+02         0.138773445962573E+04        -0.307148917451605E+01        -0.467345521350816E+03        -0.312184684171531E+01         0.170057324982978E+04
 #EXTRAS(raw)# Step:          69  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.989718181464635E+03        -0.127440463036109E+02        -0.469442209990028E+03        -0.126734562433153E+02         0.137440115585513E+04        -0.328477388522665E+01        -0.469208204660461E+03        -0.332077884987581E+01         0.170956869958288E+04
 #EXTRAS(raw)# Step:          70  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.993280648144602E+03        -0.109537851374219E+02        -0.465580328775538E+03        -0.108936659922211E+02         0.138012599897996E+04        -0.339755750067194E+01        -0.465410088640219E+03        -0.345094062945750E+01         0.170712325616636E+04
 #EXTRAS(raw)# Step:          71  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100125598681154E+04        -0.127151584854132E+02        -0.467898737142709E+03        -0.126443276519771E+02         0.137605231624481E+04         0.791747656385146E+00        -0.467703200944025E+03         0.735179558371025E+00         0.171928054410840E+04
 #EXTRAS(raw)# Step:          72  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.996945979918241E+03        -0.190189437455112E+02        -0.459913715249475E+03        -0.190161133008765E+02         0.136095370871389E+04         0.535114806963661E+01        -0.459732946280107E+03         0.530873442524097E+01         0.170777374786529E+04
 #EXTRAS(raw)# Step:          73  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100386158322434E+04        -0.872929936019843E+01        -0.461050712251056E+03        -0.870778504153964E+01         0.135946518886184E+04         0.169841398825281E+01        -0.460861522619211E+03         0.165454595344420E+01         0.170082423899341E+04
 #EXTRAS(raw)# Step:          74  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101106190303116E+04        -0.495902332643638E+01        -0.465841422219373E+03        -0.498518778928196E+01         0.135568095200690E+04         0.598332817837457E+01        -0.465657453320859E+03         0.594783651320889E+01         0.171704165856296E+04
 #EXTRAS(raw)# Step:          75  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101719124030679E+04         0.312810505125008E+01        -0.462193127310850E+03         0.308521706767538E+01         0.135819453343938E+04         0.543735820269221E+01        -0.461997905778950E+03         0.542098404791070E+01         0.171872004216922E+04
 #EXTRAS(raw)# Step:          76  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102170512997372E+04         0.554952680980072E+01        -0.466572488125878E+03         0.552025777916674E+01         0.133957549650639E+04        -0.199460601347841E+01        -0.466382471007637E+03        -0.201680270803747E+01         0.171230344673694E+04
 #EXTRAS(raw)# Step:          77  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101760614708805E+04         0.177817104717085E+01        -0.453697606865694E+03         0.177355175853742E+01         0.134202533118692E+04         0.699539578275549E+01        -0.453511825484493E+03         0.694189670664371E+01         0.170188900431661E+04
 #EXTRAS(raw)# Step:          78  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102391830055389E+04         0.458191180888389E+01        -0.461348284875013E+03         0.459956948261964E+01         0.133451311572081E+04         0.788480287114255E+01        -0.461148883019398E+03         0.785166174581036E+01         0.171565694143590E+04
 #EXTRAS(raw)# Step:          79  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102351552961763E+04         0.729312474513956E+01        -0.446484188424202E+03         0.723906719189081E+01         0.134452494539684E+04         0.106297188633144E+02        -0.446297134052131E+03         0.106385184669519E+02         0.169336198674937E+04
 #EXTRAS(raw)# Step:          80  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102100557960471E+04         0.849249891383649E+01        -0.450497399442314E+03         0.841378445204703E+01         0.132854922905872E+04         0.861792204853680E+01        -0.450348659991884E+03         0.861517994754299E+01         0.170552264479898E+04
 #EXTRAS(raw)# Step:          81  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102184560062234E+04         0.986999574930577E+01        -0.444970238242952E+03         0.979321478263269E+01         0.133918081999890E+04         0.161560963472523E+01        -0.444840973254356E+03         0.157825824789407E+01         0.169942089694266E+04
 #EXTRAS(raw)# Step:          82  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101933905018268E+04         0.106245020872006E+02        -0.449542861128091E+03         0.105700751012604E+02         0.132619435913263E+04         0.346153878285056E+00        -0.449415014096238E+03         0.351072116717821E+00         0.169583145160219E+04
 #EXTRAS(raw)# Step:          83  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.102138476845362E+04         0.151380127526029E+02        -0.447639199299826E+03         0.151041731092007E+02         0.134441414045444E+04         0.465740044430540E+01        -0.447487835853278E+03         0.464334825318946E+01         0.169927415766184E+04
 #EXTRAS(raw)# Step:          84  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101436274883956E+04         0.757754165508437E+01        -0.450997490250434E+03         0.755410935804262E+01         0.133824547247307E+04         0.384631553488866E+01        -0.450838717672413E+03         0.384726464079990E+01         0.169943209665533E+04
 #EXTRAS(raw)# Step:          85  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.101198719990968E+04         0.267384220547016E+01        -0.446859567703188E+03         0.265637970524869E+01         0.135024367185004E+04        -0.103897088278262E+01        -0.446684211258880E+03        -0.104393044819430E+01         0.168502146908888E+04
 #EXTRAS(raw)# Step:          86  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.998147884277849E+03         0.411968754819923E+00        -0.444166408494149E+03         0.387773130609571E+00         0.134041368992229E+04         0.870400412609540E+00        -0.444042557496778E+03         0.838148692379482E+00         0.168469856823090E+04
 #EXTRAS(raw)# Step:          87  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.100056027752949E+04         0.627509197200761E+01        -0.447312872114297E+03         0.629390205389229E+01         0.136215547045510E+04        -0.786188190860535E+01        -0.447123879714011E+03        -0.785459757810562E+01         0.169916269326683E+04
 #EXTRAS(raw)# Step:          88  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.998420918336145E+03         0.625220598012260E+01        -0.452813532785850E+03         0.625861882782188E+01         0.136539798617836E+04        -0.106508610264758E+02        -0.452627907476524E+03        -0.106701320000209E+02         0.170642331549332E+04
 #EXTRAS(raw)# Step:          89  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.984833732801179E+03         0.146474747848337E+01        -0.447163598875746E+03         0.148426302755332E+01         0.135834384070195E+04        -0.113322347301420E+02        -0.447004305066048E+03        -0.113604819948739E+02         0.170183722638806E+04
 #EXTRAS(raw)# Step:          90  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.985270365157915E+03        -0.144814251523551E+00        -0.453458944572838E+03        -0.693454503868067E-01         0.136587489268388E+04        -0.132617694734319E+02        -0.453267742702467E+03        -0.132729544662852E+02         0.170337065889930E+04
 #EXTRAS(raw)# Step:          91  Bead:      0  
  
| Total Polarizability    (Bohr^3)    :          0.982907403886676E+03        -0.479321983882128E+01        -0.455492468327470E+03        -0.473203479289924E+01         0.137374363736443E+04        -0.848507643060767E+01        -0.455249638614735E+03        -0.849254701265379E+01         0.169662076406265E+04
 #EXTRAS(raw)# Step:          92  Bead:      0  
  
